Age,Education_Years,Gender,Hours_worked_Perweek,Income
23,9, Male,40, <=50K
25,10, Male,40, <=50K
32,13, Male,40, <=50K
25,9, Male,38, <=50K
51,7, Male,40, <=50K
24,13, Male,40, <=50K
22,10, Female,40, <=50K
28,9, Female,40, <=50K
29,7, Female,20, <=50K
26,13, Male,40, <=50K
41,13, Male,40, >50K
19,10, Female,35, <=50K
39,9, Male,26, <=50K
51,15, Male,50, >50K
29,9, Female,20, <=50K
27,3, Male,40, <=50K
33,13, Male,40, >50K
19,9, Female,8, <=50K
67,9, Male,20, <=50K
41,13, Male,45, >50K
29,14, Male,40, >50K
28,9, Male,40, <=50K
25,10, Male,40, <=50K
21,9, Male,36, <=50K
24,10, Male,50, >50K
48,7, Female,31, <=50K
46,15, Male,60, >50K
35,10, Male,50, <=50K
35,13, Male,40, >50K
50,6, Male,40, <=50K
22,9, Female,40, <=50K
45,10, Male,40, <=50K
62,13, Female,40, <=50K
39,14, Male,45, >50K
33,9, Male,40, <=50K
22,10, Female,30, <=50K
50,9, Male,48, >50K
25,7, Female,40, <=50K
44,10, Female,40, <=50K
26,9, Male,40, >50K
31,14, Female,50, >50K
56,9, Female,15, <=50K
49,4, Male,40, <=50K
49,8, Male,40, >50K
46,9, Female,43, <=50K
33,10, Male,40, <=50K
25,13, Female,30, <=50K
40,12, Female,40, >50K
72,4, Male,30, <=50K
32,14, Male,10, <=50K
44,13, Male,55, <=50K
48,9, Female,30, <=50K
17,6, Female,12, <=50K
50,11, Female,36, >50K
61,10, Female,34, >50K
22,9, Male,40, <=50K
17,7, Male,17, <=50K
49,15, Male,60, >50K
26,9, Male,50, <=50K
19,10, Male,10, <=50K
17,8, Female,16, <=50K
38,9, Male,40, <=50K
34,11, Male,40, <=50K
51,9, Male,50, >50K
48,9, Male,42, >50K
63,14, Male,50, >50K
19,9, Female,40, <=50K
73,10, Female,36, >50K
51,9, Female,43, <=50K
38,14, Male,40, <=50K
54,10, Male,40, >50K
41,9, Male,40, >50K
65,13, Male,40, >50K
36,13, Male,50, >50K
42,4, Male,40, <=50K
38,10, Male,40, >50K
20,10, Male,40, <=50K
37,13, Male,50, >50K
35,9, Male,40, >50K
51,10, Male,40, <=50K
23,11, Female,40, <=50K
27,13, Female,40, <=50K
19,10, Male,16, <=50K
37,11, Male,42, >50K
29,9, Male,45, <=50K
33,2, Male,32, <=50K
60,9, Male,40, <=50K
22,13, Male,20, <=50K
22,10, Male,20, <=50K
60,11, Female,37, <=50K
35,7, Male,20, <=50K
45,11, Female,40, <=50K
30,9, Male,40, >50K
43,10, Male,70, >50K
32,14, Female,38, <=50K
35,9, Male,42, <=50K
32,11, Female,40, <=50K
61,11, Male,40, >50K
40,14, Female,40, <=50K
20,6, Female,30, <=50K
42,13, Male,60, >50K
21,10, Female,35, <=50K
21,10, Female,20, <=50K
26,13, Female,40, <=50K
36,9, Male,60, >50K
24,13, Male,40, <=50K
47,13, Male,57, >50K
51,12, Male,30, <=50K
65,9, Female,40, <=50K
61,13, Female,12, <=50K
67,10, Female,25, <=50K
49,9, Male,25, <=50K
63,9, Male,40, >50K
58,11, Male,48, >50K
61,4, Female,40, <=50K
36,9, Male,35, <=50K
19,10, Male,40, <=50K
29,10, Male,35, <=50K
43,13, Male,40, >50K
60,9, Male,55, <=50K
21,10, Male,40, <=50K
22,9, Female,40, <=50K
33,13, Male,65, >50K
36,13, Female,50, <=50K
37,13, Male,46, <=50K
35,12, Female,40, <=50K
17,6, Male,30, <=50K
37,9, Male,60, >50K
22,9, Female,45, <=50K
28,10, Male,40, >50K
42,10, Female,40, <=50K
57,9, Male,60, >50K
26,10, Female,65, <=50K
45,7, Male,50, <=50K
32,13, Male,44, >50K
63,10, Female,43, <=50K
22,10, Female,20, <=50K
36,10, Male,55, >50K
45,9, Female,40, <=50K
34,15, Male,55, >50K
27,13, Male,60, <=50K
20,10, Female,20, <=50K
47,9, Male,56, >50K
46,4, Male,52, <=50K
28,10, Female,40, <=50K
45,9, Male,40, <=50K
26,13, Female,40, <=50K
32,6, Male,45, <=50K
30,8, Female,40, <=50K
59,6, Male,40, <=50K
58,16, Female,43, >50K
45,10, Male,30, <=50K
76,10, Male,40, <=50K
38,9, Female,40, <=50K
32,14, Male,40, <=50K
38,9, Male,50, <=50K
30,12, Female,36, <=50K
53,11, Male,40, >50K
41,13, Male,40, <=50K
27,13, Male,50, <=50K
44,12, Male,30, <=50K
35,14, Male,50, >50K
36,2, Female,40, <=50K
51,10, Female,10, >50K
42,9, Male,40, <=50K
40,13, Male,50, >50K
45,9, Male,40, <=50K
55,5, Female,37, >50K
36,4, Male,40, <=50K
57,9, Male,40, >50K
27,9, Female,45, <=50K
62,14, Male,40, <=50K
29,13, Male,55, <=50K
38,13, Male,30, <=50K
29,9, Male,50, <=50K
18,10, Male,30, <=50K
19,8, Male,30, <=50K
32,14, Female,40, <=50K
34,13, Male,40, <=50K
25,12, Male,55, <=50K
34,14, Male,35, <=50K
37,10, Male,38, <=50K
37,9, Male,45, <=50K
18,9, Male,25, <=50K
24,11, Male,40, <=50K
17,8, Female,30, <=50K
35,13, Female,40, <=50K
31,11, Female,32, <=50K
29,12, Male,60, <=50K
49,9, Male,40, <=50K
71,13, Male,10, >50K
35,9, Male,40, <=50K
55,9, Male,50, <=50K
37,3, Male,40, <=50K
33,10, Female,18, <=50K
49,13, Male,45, >50K
32,9, Male,45, <=50K
63,7, Male,40, <=50K
39,14, Male,40, <=50K
42,9, Male,40, <=50K
30,14, Female,50, >50K
30,11, Male,40, <=50K
48,9, Male,40, >50K
57,13, Male,10, <=50K
56,6, Female,45, <=50K
28,10, Male,40, <=50K
43,13, Male,24, >50K
46,9, Male,60, <=50K
60,13, Male,45, >50K
50,14, Female,65, <=50K
37,15, Male,50, >50K
41,9, Female,40, <=50K
38,10, Female,38, >50K
23,10, Female,40, <=50K
59,10, Male,50, >50K
72,14, Male,60, <=50K
47,10, Female,33, <=50K
29,11, Male,40, <=50K
35,13, Male,60, <=50K
24,10, Male,15, <=50K
22,9, Female,40, <=50K
24,9, Male,40, <=50K
42,13, Male,45, >50K
55,13, Female,72, <=50K
40,14, Female,20, <=50K
61,9, Female,40, <=50K
58,13, Male,72, <=50K
39,9, Male,40, <=50K
45,10, Female,50, <=50K
25,9, Male,45, <=50K
69,16, Male,50, >50K
36,13, Male,60, <=50K
34,11, Male,40, >50K
45,13, Male,45, >50K
27,8, Male,45, <=50K
28,10, Male,40, <=50K
27,10, Female,60, <=50K
41,9, Female,40, <=50K
18,9, Female,30, <=50K
44,13, Male,40, >50K
47,11, Female,45, >50K
36,9, Male,40, <=50K
66,1, Female,40, <=50K
33,9, Female,45, <=50K
39,9, Male,40, >50K
30,9, Male,40, <=50K
34,9, Male,40, >50K
62,14, Female,32, <=50K
21,10, Female,45, <=50K
50,14, Male,50, >50K
30,13, Male,60, >50K
43,9, Male,40, >50K
19,10, Female,40, <=50K
26,11, Male,50, <=50K
50,4, Male,65, <=50K
45,14, Male,40, >50K
46,14, Male,50, >50K
17,6, Male,15, <=50K
56,4, Male,40, >50K
25,10, Female,40, >50K
47,14, Female,42, <=50K
23,9, Male,45, <=50K
51,9, Female,20, <=50K
19,10, Female,25, <=50K
33,9, Male,40, <=50K
32,9, Female,80, <=50K
52,9, Male,40, <=50K
36,10, Female,40, <=50K
34,9, Male,40, <=50K
26,9, Female,40, <=50K
26,8, Male,98, <=50K
35,10, Male,40, <=50K
58,13, Male,40, >50K
32,7, Male,50, <=50K
23,10, Female,40, <=50K
28,10, Male,40, <=50K
20,6, Male,35, <=50K
17,6, Male,20, <=50K
56,9, Male,45, >50K
26,9, Female,40, <=50K
43,13, Female,36, <=50K
45,10, Male,35, <=50K
34,10, Female,50, >50K
54,2, Male,35, <=50K
51,9, Female,40, <=50K
58,10, Male,60, <=50K
49,12, Female,40, <=50K
21,11, Female,40, <=50K
44,10, Female,40, <=50K
26,13, Female,50, <=50K
39,13, Male,40, <=50K
19,9, Male,40, <=50K
37,10, Male,40, <=50K
49,9, Male,32, <=50K
45,9, Female,40, <=50K
60,9, Female,40, <=50K
28,13, Male,40, <=50K
23,10, Male,30, <=50K
44,13, Female,45, <=50K
19,10, Male,12, <=50K
37,9, Male,40, >50K
41,9, Male,38, <=50K
56,13, Male,40, >50K
44,12, Male,54, >50K
30,13, Male,36, >50K
23,13, Female,40, <=50K
44,9, Female,40, >50K
38,9, Male,70, >50K
32,10, Male,50, >50K
57,14, Male,20, <=50K
35,15, Male,50, >50K
48,13, Male,50, >50K
32,10, Male,99, <=50K
76,14, Female,15, <=50K
57,9, Female,30, <=50K
58,10, Female,40, <=50K
51,14, Male,50, >50K
50,6, Male,40, <=50K
38,9, Female,25, <=50K
53,9, Male,40, <=50K
59,4, Male,20, <=50K
23,9, Male,40, <=50K
44,11, Male,40, >50K
23,13, Female,40, <=50K
23,12, Male,20, <=50K
44,13, Male,40, >50K
30,9, Male,40, <=50K
28,9, Male,40, <=50K
46,10, Female,40, <=50K
34,1, Female,25, <=50K
38,13, Male,45, >50K
26,10, Female,37, <=50K
39,9, Male,40, <=50K
28,10, Male,40, <=50K
33,14, Male,19, <=50K
43,14, Female,40, >50K
30,13, Female,40, <=50K
59,14, Male,50, >50K
26,9, Male,45, <=50K
28,10, Male,24, <=50K
48,10, Male,40, <=50K
49,13, Female,35, <=50K
41,9, Male,40, <=50K
20,10, Female,30, <=50K
49,9, Male,40, >50K
37,13, Male,40, <=50K
18,8, Female,8, <=50K
61,9, Male,40, >50K
26,9, Male,48, <=50K
66,13, Male,12, <=50K
68,14, Female,40, <=50K
27,9, Female,40, <=50K
66,10, Male,7, <=50K
28,6, Female,15, <=50K
26,13, Female,40, <=50K
25,9, Female,40, <=50K
46,10, Male,48, <=50K
62,13, Male,40, <=50K
35,9, Male,40, <=50K
26,9, Male,60, <=50K
40,9, Female,40, <=50K
31,10, Male,45, <=50K
52,9, Male,40, <=50K
61,9, Male,12, <=50K
39,7, Male,40, <=50K
25,9, Female,40, <=50K
47,13, Male,48, <=50K
33,13, Male,40, <=50K
17,7, Male,25, <=50K
26,9, Male,45, <=50K
25,9, Male,40, <=50K
39,9, Male,16, <=50K
33,14, Male,45, >50K
46,10, Male,40, <=50K
27,10, Female,20, <=50K
48,9, Male,40, >50K
29,7, Female,5, <=50K
40,13, Male,40, <=50K
24,13, Male,40, <=50K
55,13, Male,35, <=50K
56,9, Male,40, >50K
25,12, Male,30, <=50K
36,10, Male,50, <=50K
26,9, Male,45, <=50K
37,9, Male,44, >50K
36,9, Male,40, <=50K
23,7, Male,50, <=50K
25,13, Male,60, <=50K
36,9, Female,40, <=50K
37,10, Male,70, <=50K
39,12, Male,48, >50K
35,11, Male,40, <=50K
33,7, Male,40, <=50K
31,10, Male,46, <=50K
49,10, Male,22, <=50K
34,13, Male,50, <=50K
40,9, Male,60, <=50K
27,10, Female,40, <=50K
50,16, Male,23, <=50K
38,8, Female,50, <=50K
55,13, Male,40, <=50K
49,4, Male,70, <=50K
40,13, Male,40, <=50K
42,11, Female,30, <=50K
51,13, Male,50, >50K
27,13, Female,50, <=50K
30,9, Male,40, >50K
70,16, Male,20, >50K
40,6, Female,40, <=50K
43,13, Male,35, <=50K
24,9, Female,40, <=50K
22,4, Male,40, <=50K
38,13, Male,60, >50K
52,9, Male,40, <=50K
32,11, Male,50, >50K
33,11, Female,40, <=50K
21,9, Male,40, <=50K
27,10, Male,50, <=50K
31,9, Male,50, <=50K
29,14, Female,40, >50K
49,3, Male,40, <=50K
61,13, Male,7, >50K
46,13, Male,50, >50K
37,7, Male,40, <=50K
56,13, Male,40, >50K
37,10, Male,40, <=50K
26,9, Male,40, <=50K
31,10, Female,35, <=50K
36,9, Female,40, <=50K
52,6, Male,45, <=50K
40,10, Male,60, <=50K
21,9, Female,60, <=50K
63,6, Male,40, <=50K
30,9, Female,40, <=50K
30,13, Male,20, <=50K
50,13, Male,60, <=50K
41,14, Male,45, <=50K
39,13, Male,60, >50K
23,9, Female,48, <=50K
52,9, Male,40, <=50K
17,7, Female,20, <=50K
46,11, Female,40, <=50K
26,10, Female,42, <=50K
30,10, Male,40, <=50K
23,10, Male,50, <=50K
21,10, Female,12, <=50K
39,9, Male,55, <=50K
37,11, Male,40, <=50K
40,14, Male,50, >50K
38,10, Female,20, <=50K
47,13, Male,60, <=50K
20,10, Male,35, <=50K
35,9, Male,40, <=50K
62,13, Male,40, >50K
32,7, Female,15, <=50K
42,13, Male,60, >50K
32,6, Male,40, <=50K
27,10, Female,30, <=50K
53,13, Male,45, >50K
28,3, Male,25, <=50K
26,9, Male,40, <=50K
47,15, Male,45, >50K
23,10, Female,40, <=50K
70,10, Male,30, <=50K
41,13, Male,40, <=50K
43,14, Male,45, <=50K
65,9, Female,25, <=50K
40,9, Male,40, <=50K
64,9, Male,45, >50K
40,10, Male,45, <=50K
43,13, Male,35, <=50K
50,9, Male,48, <=50K
19,10, Female,30, <=50K
32,13, Female,60, <=50K
32,7, Male,40, <=50K
42,7, Male,50, <=50K
41,9, Male,40, >50K
30,10, Female,40, <=50K
20,10, Male,30, <=50K
45,9, Male,40, <=50K
42,16, Male,50, >50K
24,12, Male,40, <=50K
43,13, Female,50, <=50K
28,9, Male,40, <=50K
35,9, Female,40, <=50K
36,9, Male,50, <=50K
38,9, Female,40, <=50K
32,13, Female,35, <=50K
50,9, Male,40, <=50K
34,9, Male,55, >50K
35,9, Male,40, <=50K
30,14, Female,40, <=50K
61,3, Male,40, <=50K
27,13, Male,38, <=50K
61,9, Female,40, <=50K
18,3, Male,40, <=50K
31,9, Male,40, >50K
31,13, Male,60, <=50K
20,9, Female,40, <=50K
35,8, Male,40, <=50K
51,9, Male,40, <=50K
43,10, Male,40, >50K
18,7, Male,20, <=50K
55,15, Male,40, >50K
59,9, Female,40, <=50K
21,9, Female,40, <=50K
22,6, Female,40, <=50K
60,10, Female,40, <=50K
49,9, Male,40, >50K
21,9, Female,40, <=50K
61,9, Male,40, <=50K
64,3, Male,40, <=50K
63,9, Male,40, <=50K
27,13, Female,40, <=50K
23,13, Female,30, <=50K
41,9, Female,45, <=50K
18,8, Male,25, <=50K
40,9, Female,40, >50K
55,13, Male,40, >50K
17,6, Female,12, <=50K
34,10, Male,60, <=50K
24,13, Female,40, <=50K
30,15, Female,45, >50K
29,14, Male,60, <=50K
52,13, Male,40, >50K
57,10, Male,40, >50K
38,13, Female,45, <=50K
43,14, Female,50, >50K
61,10, Female,40, <=50K
38,13, Male,65, >50K
51,9, Male,40, >50K
40,13, Male,40, <=50K
41,10, Male,40, >50K
19,10, Female,20, <=50K
28,4, Male,40, <=50K
59,10, Male,40, <=50K
32,13, Female,40, <=50K
31,9, Male,40, >50K
30,12, Male,48, <=50K
54,10, Male,40, <=50K
33,11, Male,42, >50K
20,10, Female,10, <=50K
27,10, Female,40, <=50K
32,9, Male,48, <=50K
35,9, Female,40, <=50K
27,7, Male,45, <=50K
40,13, Male,46, >50K
34,11, Male,40, <=50K
34,12, Male,40, >50K
38,10, Female,25, <=50K
28,9, Male,40, <=50K
65,10, Male,27, <=50K
61,10, Male,16, <=50K
18,7, Female,25, <=50K
35,13, Male,50, >50K
45,13, Female,40, <=50K
68,9, Female,20, <=50K
25,10, Male,50, <=50K
48,15, Male,13, <=50K
19,10, Female,40, <=50K
43,13, Female,50, >50K
54,13, Male,45, >50K
47,13, Male,50, <=50K
25,11, Female,40, <=50K
30,12, Male,40, <=50K
67,10, Male,8, <=50K
35,9, Female,40, <=50K
26,10, Male,18, <=50K
61,9, Male,40, <=50K
54,9, Male,32, <=50K
50,8, Male,40, >50K
32,5, Female,40, <=50K
34,9, Female,25, <=50K
36,9, Male,40, <=50K
50,10, Male,40, >50K
28,7, Male,40, <=50K
22,9, Female,19, <=50K
58,7, Male,20, <=50K
27,3, Male,75, <=50K
62,13, Male,38, <=50K
36,13, Male,55, >50K
21,10, Female,4, <=50K
41,14, Female,45, <=50K
28,10, Male,45, <=50K
33,13, Male,40, <=50K
54,13, Male,45, >50K
19,10, Female,25, <=50K
76,4, Male,30, <=50K
25,13, Female,25, <=50K
34,13, Male,50, >50K
40,13, Female,40, <=50K
22,7, Female,30, <=50K
17,7, Male,15, <=50K
55,10, Female,20, <=50K
51,10, Female,40, <=50K
26,3, Male,40, <=50K
44,13, Male,48, <=50K
65,6, Male,70, <=50K
54,9, Male,40, >50K
34,12, Male,40, <=50K
42,9, Male,40, <=50K
26,9, Male,70, <=50K
39,3, Male,40, <=50K
46,7, Female,40, <=50K
34,13, Male,40, <=50K
59,9, Male,40, <=50K
20,9, Male,50, <=50K
34,10, Male,45, >50K
62,9, Female,40, >50K
51,9, Male,20, <=50K
34,10, Male,40, >50K
47,13, Female,50, <=50K
21,10, Male,20, <=50K
30,11, Male,49, <=50K
38,9, Male,60, <=50K
45,13, Female,40, >50K
23,10, Female,35, <=50K
34,10, Male,48, >50K
22,8, Male,40, <=50K
31,9, Male,40, <=50K
50,9, Male,40, <=50K
19,2, Male,52, <=50K
28,13, Female,45, >50K
23,9, Female,50, <=50K
35,9, Male,40, <=50K
28,9, Male,40, <=50K
27,10, Male,30, <=50K
46,13, Male,55, <=50K
27,9, Male,40, <=50K
25,6, Female,40, <=50K
34,10, Male,70, <=50K
33,9, Male,40, <=50K
36,10, Female,40, <=50K
30,4, Male,48, <=50K
23,10, Female,47, <=50K
36,3, Male,32, <=50K
29,13, Female,45, <=50K
50,10, Male,40, >50K
19,8, Male,40, <=50K
20,10, Female,40, <=50K
52,9, Male,40, >50K
20,9, Male,40, <=50K
22,11, Female,40, <=50K
34,10, Male,55, >50K
60,10, Male,40, <=50K
19,7, Male,40, <=50K
59,9, Male,20, <=50K
36,9, Male,50, <=50K
25,9, Male,40, <=50K
49,4, Male,70, <=50K
25,9, Female,30, <=50K
50,7, Female,40, <=50K
44,12, Female,43, <=50K
28,9, Female,40, <=50K
33,10, Male,20, <=50K
40,13, Male,50, <=50K
56,10, Male,45, <=50K
56,10, Male,50, >50K
23,13, Male,42, <=50K
38,9, Female,40, <=50K
21,10, Female,10, <=50K
67,4, Male,24, <=50K
54,11, Male,40, <=50K
50,9, Female,40, <=50K
59,4, Male,40, <=50K
51,7, Female,40, <=50K
30,9, Female,29, <=50K
42,9, Male,40, >50K
64,9, Female,20, <=50K
61,13, Female,45, <=50K
26,13, Male,40, <=50K
47,11, Male,40, <=50K
78,10, Male,3, >50K
24,9, Male,50, <=50K
27,7, Male,40, <=50K
51,14, Male,50, >50K
46,9, Male,40, >50K
55,9, Male,60, <=50K
20,10, Male,40, <=50K
30,9, Male,50, <=50K
36,10, Male,30, <=50K
19,9, Female,20, <=50K
30,13, Male,40, >50K
31,12, Male,50, >50K
26,9, Male,96, <=50K
59,12, Male,35, >50K
53,9, Male,60, >50K
24,10, Female,40, <=50K
24,10, Male,54, <=50K
36,9, Female,50, <=50K
39,14, Male,50, >50K
53,9, Male,32, <=50K
75,9, Male,35, >50K
36,9, Male,50, >50K
46,10, Male,40, <=50K
56,9, Male,40, >50K
29,9, Male,40, <=50K
60,5, Male,49, <=50K
58,9, Male,38, <=50K
67,9, Male,55, <=50K
35,10, Male,38, >50K
39,10, Male,80, <=50K
37,10, Male,50, <=50K
54,10, Male,50, <=50K
63,15, Male,30, <=50K
47,7, Female,38, <=50K
23,13, Female,40, <=50K
55,9, Male,45, <=50K
49,7, Female,40, <=50K
39,11, Male,40, >50K
23,9, Male,40, <=50K
19,10, Female,12, <=50K
44,14, Male,40, >50K
25,11, Female,40, <=50K
35,11, Male,40, <=50K
23,9, Female,40, <=50K
48,11, Male,40, <=50K
48,10, Male,40, <=50K
44,9, Female,40, <=50K
55,13, Female,25, <=50K
33,9, Male,50, <=50K
18,8, Male,20, <=50K
24,13, Male,30, <=50K
32,12, Male,56, >50K
24,13, Female,20, <=50K
44,13, Male,70, >50K
27,13, Male,45, <=50K
39,12, Male,40, >50K
26,6, Male,40, <=50K
34,14, Male,40, >50K
38,14, Male,65, >50K
41,14, Male,75, >50K
73,13, Male,5, <=50K
32,9, Male,50, <=50K
56,14, Male,40, >50K
59,13, Male,50, >50K
44,10, Male,60, >50K
35,13, Male,40, <=50K
52,9, Male,40, <=50K
30,10, Male,50, <=50K
23,13, Male,40, <=50K
43,9, Female,43, >50K
61,9, Male,50, <=50K
38,9, Female,35, <=50K
68,6, Male,16, <=50K
41,14, Male,50, >50K
42,10, Male,40, <=50K
48,5, Female,20, <=50K
19,9, Female,40, <=50K
31,7, Male,40, <=50K
40,12, Male,50, <=50K
32,13, Female,40, <=50K
51,9, Male,40, >50K
44,13, Male,40, >50K
23,13, Female,30, <=50K
30,7, Male,35, <=50K
44,13, Female,45, <=50K
24,9, Male,60, <=50K
34,9, Male,60, <=50K
17,7, Male,12, <=50K
61,14, Male,45, >50K
30,13, Male,40, <=50K
45,13, Male,40, <=50K
22,11, Female,40, <=50K
49,10, Male,40, <=50K
39,12, Female,45, <=50K
39,9, Male,40, <=50K
34,10, Female,40, <=50K
52,10, Male,40, >50K
24,11, Female,40, <=50K
38,13, Male,45, >50K
19,7, Male,40, <=50K
24,9, Female,30, <=50K
25,12, Male,43, <=50K
71,4, Male,10, <=50K
27,9, Female,40, <=50K
28,11, Female,40, <=50K
54,11, Male,38, >50K
18,7, Female,10, <=50K
49,9, Male,40, <=50K
36,9, Female,25, <=50K
57,9, Male,50, <=50K
56,14, Male,40, >50K
17,6, Male,20, <=50K
30,9, Male,50, <=50K
41,6, Female,40, <=50K
26,9, Male,40, <=50K
61,6, Male,48, <=50K
50,10, Male,40, <=50K
24,9, Male,45, <=50K
44,7, Female,40, <=50K
38,14, Female,40, <=50K
61,4, Female,40, <=50K
25,13, Male,50, <=50K
34,9, Male,70, <=50K
38,10, Male,40, <=50K
42,9, Male,55, <=50K
17,6, Male,20, <=50K
48,4, Male,40, <=50K
38,14, Male,40, >50K
52,9, Male,50, >50K
55,11, Female,40, <=50K
41,9, Male,20, <=50K
45,3, Female,35, <=50K
49,4, Male,45, <=50K
19,10, Male,20, <=50K
39,13, Male,45, <=50K
43,10, Male,45, <=50K
42,10, Male,65, <=50K
17,7, Male,12, <=50K
30,12, Female,25, <=50K
61,14, Female,70, <=50K
48,14, Male,40, >50K
60,9, Male,40, <=50K
57,9, Male,40, >50K
27,3, Male,45, <=50K
24,9, Male,48, <=50K
41,8, Male,84, >50K
42,9, Male,40, <=50K
34,13, Female,15, <=50K
22,5, Female,36, <=50K
47,9, Female,43, <=50K
50,9, Male,40, <=50K
30,9, Male,40, <=50K
38,13, Male,45, <=50K
31,9, Male,55, >50K
44,10, Female,45, >50K
34,10, Male,38, <=50K
52,9, Male,40, >50K
34,9, Male,50, <=50K
31,10, Male,40, <=50K
68,10, Female,20, <=50K
22,9, Female,40, <=50K
42,13, Female,35, <=50K
37,9, Male,35, <=50K
36,9, Male,35, <=50K
38,10, Female,30, <=50K
72,9, Male,55, <=50K
40,3, Male,40, <=50K
19,10, Male,30, <=50K
55,11, Male,50, >50K
30,12, Male,40, <=50K
52,13, Female,40, <=50K
29,13, Male,45, >50K
41,10, Male,4, <=50K
29,13, Female,45, <=50K
24,13, Female,20, <=50K
46,15, Male,45, >50K
44,9, Male,60, >50K
17,6, Female,15, <=50K
35,11, Female,35, <=50K
38,9, Male,40, <=50K
36,5, Male,40, <=50K
24,7, Male,60, <=50K
38,13, Male,99, <=50K
19,7, Female,40, <=50K
30,9, Male,45, <=50K
36,11, Male,40, <=50K
27,10, Male,45, <=50K
27,12, Male,40, >50K
66,4, Male,30, <=50K
65,10, Male,40, >50K
37,14, Female,40, >50K
17,7, Male,30, <=50K
19,10, Male,40, <=50K
57,3, Male,50, <=50K
54,14, Female,30, <=50K
21,10, Female,40, <=50K
43,9, Male,40, <=50K
50,9, Male,40, <=50K
38,7, Male,48, >50K
31,9, Male,40, >50K
41,15, Female,38, <=50K
20,10, Female,40, <=50K
28,13, Female,15, <=50K
62,5, Male,35, <=50K
41,8, Female,40, <=50K
37,9, Male,45, <=50K
53,10, Male,30, <=50K
28,13, Male,50, >50K
23,14, Female,30, <=50K
46,9, Male,35, <=50K
28,9, Female,45, <=50K
50,6, Female,40, <=50K
19,10, Male,45, <=50K
84,4, Male,10, <=50K
48,15, Male,35, >50K
61,9, Female,20, <=50K
44,10, Male,42, <=50K
32,9, Female,60, <=50K
25,10, Male,35, <=50K
47,10, Female,40, <=50K
19,10, Female,15, <=50K
37,10, Male,17, <=50K
28,9, Female,40, <=50K
34,12, Female,40, >50K
32,10, Female,35, <=50K
24,10, Male,30, <=50K
22,10, Female,25, <=50K
30,10, Male,99, <=50K
56,14, Male,40, <=50K
30,13, Male,40, >50K
28,10, Female,26, <=50K
40,10, Male,68, >50K
28,10, Male,45, <=50K
39,8, Male,40, <=50K
33,9, Male,40, >50K
23,10, Male,40, <=50K
32,10, Male,55, <=50K
37,9, Male,40, <=50K
71,3, Female,75, <=50K
30,10, Male,40, >50K
20,10, Female,40, <=50K
53,9, Male,50, <=50K
42,9, Male,45, <=50K
44,13, Male,56, >50K
26,14, Female,40, <=50K
21,10, Female,16, <=50K
37,9, Female,40, <=50K
36,13, Female,40, <=50K
25,9, Female,40, <=50K
54,16, Male,43, >50K
38,13, Male,50, >50K
29,9, Male,40, <=50K
20,10, Male,38, <=50K
32,9, Male,50, <=50K
24,12, Male,20, <=50K
59,9, Male,40, >50K
56,13, Male,40, >50K
40,9, Male,84, <=50K
35,13, Male,40, >50K
38,13, Female,40, >50K
24,10, Female,20, <=50K
30,10, Male,40, >50K
61,9, Male,40, <=50K
36,2, Male,40, <=50K
20,10, Female,20, <=50K
36,9, Female,40, <=50K
45,13, Female,40, <=50K
22,13, Female,40, <=50K
31,9, Male,40, <=50K
34,9, Male,40, <=50K
24,7, Male,40, <=50K
42,5, Male,35, <=50K
23,13, Male,25, <=50K
